2026-02-06 08:42:00 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer_wavlm_align.py:105 - INFO ] 从baseline预训练权重中加载
2026-02-06 08:42:01 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer_wavlm_align.py:108 - INFO ] 从Wavlm预训练权重中加载
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.13.feed_forward.output_dense.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.13.final_layer_norm.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.13.final_layer_norm.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.attention.gru_rel_pos_const
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.attention.k_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.attention.k_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.attention.v_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.attention.v_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.attention.q_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.attention.q_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.attention.out_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.attention.out_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.attention.gru_rel_pos_linear.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.attention.gru_rel_pos_linear.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.layer_norm.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.layer_norm.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.feed_forward.intermediate_dense.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.feed_forward.intermediate_dense.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.feed_forward.output_dense.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.feed_forward.output_dense.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.final_layer_norm.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.14.final_layer_norm.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.attention.gru_rel_pos_const
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.attention.k_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.attention.k_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.attention.v_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.attention.v_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.attention.q_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.attention.q_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.attention.out_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.attention.out_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.attention.gru_rel_pos_linear.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.attention.gru_rel_pos_linear.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.layer_norm.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.layer_norm.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.feed_forward.intermediate_dense.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.feed_forward.intermediate_dense.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.feed_forward.output_dense.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.feed_forward.output_dense.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.final_layer_norm.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.15.final_layer_norm.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.attention.gru_rel_pos_const
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.attention.k_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.attention.k_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.attention.v_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.attention.v_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.attention.q_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.attention.q_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.attention.out_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.attention.out_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.attention.gru_rel_pos_linear.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.attention.gru_rel_pos_linear.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.layer_norm.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.layer_norm.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.feed_forward.intermediate_dense.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.feed_forward.intermediate_dense.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.feed_forward.output_dense.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.feed_forward.output_dense.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.final_layer_norm.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.16.final_layer_norm.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.attention.gru_rel_pos_const
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.attention.k_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.attention.k_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.attention.v_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.attention.v_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.attention.q_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.attention.q_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.attention.out_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.attention.out_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.attention.gru_rel_pos_linear.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.attention.gru_rel_pos_linear.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.layer_norm.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.layer_norm.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.feed_forward.intermediate_dense.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.feed_forward.intermediate_dense.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.feed_forward.output_dense.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.feed_forward.output_dense.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.final_layer_norm.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.17.final_layer_norm.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.attention.gru_rel_pos_const
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.attention.k_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.attention.k_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.attention.v_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.attention.v_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.attention.q_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.attention.q_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.attention.out_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.attention.out_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.attention.gru_rel_pos_linear.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.attention.gru_rel_pos_linear.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.layer_norm.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.layer_norm.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.feed_forward.intermediate_dense.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.feed_forward.intermediate_dense.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.feed_forward.output_dense.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.feed_forward.output_dense.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.final_layer_norm.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.18.final_layer_norm.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.attention.gru_rel_pos_const
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.attention.k_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.attention.k_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.attention.v_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.attention.v_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.attention.q_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.attention.q_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.attention.out_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.attention.out_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.attention.gru_rel_pos_linear.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.attention.gru_rel_pos_linear.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.layer_norm.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.layer_norm.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.feed_forward.intermediate_dense.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.feed_forward.intermediate_dense.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.feed_forward.output_dense.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.feed_forward.output_dense.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.final_layer_norm.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.19.final_layer_norm.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.20.attention.gru_rel_pos_const
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.20.attention.k_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.20.attention.k_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.20.attention.v_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.20.attention.v_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.20.attention.q_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.20.attention.q_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.20.attention.out_proj.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.20.attention.out_proj.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.20.attention.gru_rel_pos_linear.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.20.attention.gru_rel_pos_linear.bias
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.20.layer_norm.weight
2026-02-06 10:55:11 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer.py:199 - INFO ] 冻结参数: wavlm_encoder.encoder.encoder.layers.20.layer_norm.bias
